	
  Non è il mondan romore altro ch’un fiato	 |Non |è il |mon|dan |ro|mo|re al|tro |ch’ un |fia|to       
  di vento, ch’or vien quinci e or vien quindi,	 |di |ven|to, |ch’ or |vien |quin|ci e |or |vien |quin|di,  
  e muta nome perché muta lato.	 |e |mu|ta |no|me |per|ché |mu|ta |la|to.                   
	
  Che voce avrai tu più, se vecchia scindi	 |Che |vo|ce av|rai |tu |più, |se |vec|chia |scin|di        
  da te la carne, che se fossi morto	 |da |te |la |car|ne, |che |se |fos|si |mor|to              
  anzi che tu lasciassi il “pappo” e ’l “dindi”,	 |an|zi |che |tu |la|scias|si il“ |pap|po” e ’l“ |din|di”,  
	
  pria che passin mill’ anni? ch’è più corto	 |pria |che |pas|sin |mil|l’ an|ni? |ch’ è |più |cor|to     
  spazio a l’etterno, ch’un muover di ciglia	 |spa|zio a |l’ et|ter|no, |ch’ un |muo|ver |di |ci|glia    
  al cerchio che più tardi in cielo è torto.	 |al |cer|chio |che |più |tar|di in |cie|lo è |tor|to.      
	
  Colui che del cammin sì poco piglia	 |Co|lui |che |del |cam|min |sì |po|co |pi|glia             
  dinanzi a me, Toscana sonò tutta;	 |di|nan|zi a |me, |To|sca|na |so|nò |tut|ta;               
  e ora a pena in Siena sen pispiglia,	 |e |o|ra a |pe|na in |Sie|na |sen |pi|spi|glia,            
	
  ond’ era sire quando fu distrutta	 |on|d’ e|ra |si|re |quan|do |fu |di|strut|ta               
  la rabbia fiorentina, che superba	 |la |rab|bia |fio|ren|ti|na, |che |su|per|ba               
  fu a quel tempo sì com’ ora è putta.	 |fu |a |quel |tem|po |sì |com’ |o|ra è |put|ta.            
	
  La vostra nominanza è color d’erba,	 |La |vo|stra |no|mi|nan|za è |co|lor |d’ er|ba,            
  che viene e va, e quei la discolora	 |che |vie|ne e |va, |e |quei |la |di|sco|lo|ra             
  per cui ella esce de la terra acerba».	 |per |cui |el|la e|sce |de |la |ter|ra a|cer|ba».          
	
  E io a lui: «Tuo vero dir m’incora	 |E |io |a |lui:« |Tuo |ve|ro |dir |m’ in|co|ra             
  bona umiltà, e gran tumor m’appiani;	 |bo|na u|mil|tà, |e |gran |tu|mor |m’ ap|pia|ni;           
  ma chi è quei di cui tu parlavi ora?».	 |ma |chi |è |quei |di |cui |tu |par|la|vi o|ra?».          
	
  «Quelli è», rispuose, «Provenzan Salvani;	« |Quel|li è», |ri|spuo|se,« |Pro|ven|zan |Sal|va|ni;       
  ed è qui perché fu presuntüoso	 |ed |è |qui |per|ché |fu |pre|sun|tü|o|so                  
  a recar Siena tutta a le sue mani.	 |a |re|car |Sie|na |tut|ta a |le |sue |ma|ni.              
	
  Ito è così e va, sanza riposo,	 |I|to è |co|sì |e |va, |san|za |ri|po|so,                  
  poi che morì; cotal moneta rende	 |poi |che |mo|rì; |co|tal |mo|ne|ta |ren|de                
  a sodisfar chi è di là troppo oso».	 |a |so|di|sfar |chi |è |di |là |trop|po o|so».             
	
  E io: «Se quello spirito ch’attiende,	 |E |io:« |Se |quel|lo |spi|ri|to |ch’ at|tien|de,          
  pria che si penta, l’orlo de la vita,	 |pria |che |si |pen|ta, |l’ or|lo |de |la |vi|ta,          
  qua giù dimora e qua sù non ascende,	 |qua |giù |di|mo|ra e |qua |sù |non |a|scen|de,            
	
  se buona orazïon lui non aita,	 |se |buo|na o|ra|zï|on |lui |non |a|i|ta,                  
  prima che passi tempo quanto visse,	 |pri|ma |che |pas|si |tem|po |quan|to |vis|se,             
  come fu la venuta lui largita?».	 |co|me |fu |la |ve|nu|ta |lui |lar|gi|ta?».                
	
  «Quando vivea più glorïoso», disse,	« |Quan|do |vi|vea |più |glo|rï|o|so», |dis|se,             
  «liberamente nel Campo di Siena,	« |li|be|ra|men|te |nel |Cam|po |di |Sie|na,                
  ogne vergogna diposta, s’affisse;	 |o|gne |ver|go|gna |di|po|sta, |s’ af|fis|se;              
	
  e lì, per trar l’amico suo di pena,	 |e |lì, |per |trar |l’ a|mi|co |suo |di |pe|na,            
  ch’e’ sostenea ne la prigion di Carlo,	 |ch’ e’ |so|ste|nea |ne |la |pri|gion |di |Car|lo,         
  si condusse a tremar per ogne vena.	 |si |con|dus|se a |tre|mar |per |o|gne |ve|na.             
	
  Più non dirò, e scuro so che parlo;	 |Più |non |di|rò, |e |scu|ro |so |che |par|lo;             
  ma poco tempo andrà, che ’ tuoi vicini	 |ma |po|co |tem|po an|drà, |che ’ |tuoi |vi|ci|ni          
  faranno sì che tu potrai chiosarlo.	 |fa|ran|no |sì |che |tu |po|trai |chio|sar|lo.             
	
  Quest’ opera li tolse quei confini».	 |Que|st’ o|pe|ra |li |tol|se |quei |con|fi|ni».            
	
	
	
	
	
  Di pari, come buoi che vanno a giogo,	 |Di |pa|ri, |co|me |buoi |che |van|no a |gio|go,           
  m’andava io con quell’ anima carca,	 |m’ an|da|va |io |con |quel|l’ a|ni|ma |car|ca,            
  fin che ’l sofferse il dolce pedagogo.	 |fin |che ’l |sof|fer|se il |dol|ce |pe|da|go|go.          
	
  Ma quando disse: «Lascia lui e varca;	 |Ma |quan|do |dis|se:« |La|scia |lui |e |var|ca;           
  ché qui è buono con l’ali e coi remi,	 |ché |qui |è |buo|no |con |l’ a|li e |coi |re|mi,          
  quantunque può, ciascun pinger sua barca»;	 |quan|tun|que |può, |cia|scun |pin|ger |sua |bar|ca»;      
	
  dritto sì come andar vuolsi rife’mi	 |drit|to |sì |co|me an|dar |vuol|si |ri|fe’ |mi            
  con la persona, avvegna che i pensieri	 |con |la |per|so|na, av|ve|gna |che i |pen|sie|ri          
  mi rimanessero e chinati e scemi.	 |mi |ri|ma|nes|se|ro e |chi|na|ti e |sce|mi.               
	
  Io m’era mosso, e seguia volontieri	 |Io |m’ e|ra |mos|so, e |se|guia |vo|lon|tie|ri            
  del mio maestro i passi, e amendue	 |del |mio |ma|e|stro i |pas|si, e |a|men|due               
  già mostravam com’ eravam leggeri;	 |già |mo|stra|vam |com’ |e|ra|vam |leg|ge|ri;              
	
  ed el mi disse: «Volgi li occhi in giùe:	 |ed |el |mi |dis|se:« |Vol|gi |li oc|chi in |giùe:         
  buon ti sarà, per tranquillar la via,	 |buon |ti |sa|rà, |per |tran|quil|lar |la |via,            
  veder lo letto de le piante tue».	 |ve|der |lo |let|to |de |le |pian|te |tue».                
	
  Come, perché di lor memoria sia,	 |Co|me, |per|ché |di |lor |me|mo|ria |sia,                 
  sovra i sepolti le tombe terragne	 |so|vra i |se|pol|ti |le |tom|be |ter|ra|gne               
  portan segnato quel ch’elli eran pria,	 |por|tan |se|gna|to |quel |ch’ el|li e|ran |pria,          
	
  onde lì molte volte si ripiagne	 |on|de |lì |mol|te |vol|te |si |ri|pia|gne                 
  per la puntura de la rimembranza,	 |per |la |pun|tu|ra |de |la |ri|mem|bran|za,               
  che solo a’ pïi dà de le calcagne;	 |che |so|lo a’ |pï|i |dà |de |le |cal|ca|gne;              
	
  sì vid’ io lì, ma di miglior sembianza	 |sì |vi|d’ io |lì, |ma |di |mi|glior |sem|bian|za          
  secondo l’artificio, figurato	 |se|con|do |l’ ar|ti|fi|cio, |fi|gu|ra|to                  
  quanto per via di fuor del monte avanza.	 |quan|to |per |via |di |fuor |del |mon|te a|van|za.        
	
  Vedea colui che fu nobil creato	 |Ve|dea |co|lui |che |fu |no|bil |cre|a|to                 
  più ch’altra creatura, giù dal cielo	 |più |ch’ al|tra |cre|a|tu|ra, |giù |dal |cie|lo           
  folgoreggiando scender, da l’un lato.	 |fol|go|reg|gian|do |scen|der, |da |l’ un |la|to.          
	
  Vedëa Brïareo fitto dal telo	 |Ve|dë|a |Brï|a|reo |fit|to |dal |te|lo                    
  celestïal giacer, da l’altra parte,	 |ce|le|stï|al |gia|cer, |da |l’ al|tra |par|te,            
  grave a la terra per lo mortal gelo.	 |gra|ve a |la |ter|ra |per |lo |mor|tal |ge|lo.            
	
  Vedea Timbreo, vedea Pallade e Marte,	 |Ve|dea |Tim|breo, |ve|dea |Pal|la|de e |Mar|te,           
  armati ancora, intorno al padre loro,	 |ar|ma|ti an|co|ra, in|tor|no al |pa|dre |lo|ro,           
  mirar le membra d’i Giganti sparte.	 |mi|rar |le |mem|bra |d’ i |Gi|gan|ti |spar|te.            
	
  Vedea Nembròt a piè del gran lavoro	 |Ve|dea |Nem|bròt |a |piè |del |gran |la|vo|ro             
  quasi smarrito, e riguardar le genti	 |qua|si |smar|ri|to, e |ri|guar|dar |le |gen|ti            
  che ’n Sennaàr con lui superbi fuoro.	 |che ’n |Sen|na|àr |con |lui |su|per|bi |fuo|ro.           
	
  O Nïobè, con che occhi dolenti	 |O |Nï|o|bè, |con |che |oc|chi |do|len|ti                  
  vedea io te segnata in su la strada,	 |ve|dea |io |te |se|gna|ta in |su |la |stra|da,            
  tra sette e sette tuoi figliuoli spenti!	 |tra |set|te e |set|te |tuoi |fi|gliuo|li |spen|ti!        
	
  O Saùl, come in su la propria spada	 |O |Sa|ùl, |co|me in |su |la |pro|pria |spa|da             
  quivi parevi morto in Gelboè,	 |qui|vi |pa|re|vi |mor|to in |Gel|bo|è,                    
  che poi non sentì pioggia né rugiada!	 |che |poi |non |sen|tì |piog|gia |né |ru|gia|da!           
	
  O folle Aragne, sì vedea io te	 |O |fol|le A|ra|gne, |sì |ve|dea |io |te                   
  già mezza ragna, trista in su li stracci	 |già |mez|za |ra|gna, |tri|sta in |su |li |strac|ci        
  de l’opera che mal per te si fé.	 |de |l’ o|pe|ra |che |mal |per |te |si |fé.                
	
  O Roboàm, già non par che minacci	 |O |Ro|bo|àm, |già |non |par |che |mi|nac|ci               
  quivi ’l tuo segno; ma pien di spavento	 |qui|vi ’l |tuo |se|gno; |ma |pien |di |spa|ven|to         
  nel porta un carro, sanza ch’altri il cacci.	 |nel |por|ta un |car|ro, |san|za |ch’ al|tri il |cac|ci.   
	
  Mostrava ancor lo duro pavimento	 |Mo|stra|va an|cor |lo |du|ro |pa|vi|men|to                
  come Almeon a sua madre fé caro	 |co|me Al|me|on |a |sua |ma|dre |fé |ca|ro                 
  parer lo sventurato addornamento.	 |pa|rer |lo |sven|tu|ra|to ad|dor|na|men|to.               
	
  Mostrava come i figli si gittaro	 |Mo|stra|va |co|me i |fi|gli |si |git|ta|ro                
  sovra Sennacherìb dentro dal tempio,	 |so|vra |Sen|na|che|rìb |den|tro |dal |tem|pio,            
  e come, morto lui, quivi il lasciaro.	 |e |co|me, |mor|to |lui, |qui|vi il |la|scia|ro.           
	
  Mostrava la ruina e ’l crudo scempio	 |Mo|stra|va |la |ru|i|na e ’l |cru|do |scem|pio            
  che fé Tamiri, quando disse a Ciro:	 |che |fé |Ta|mi|ri, |quan|do |dis|se a |Ci|ro:             
  «Sangue sitisti, e io di sangue t’empio».	« |San|gue |si|ti|sti, e |io |di |san|gue |t’ em|pio».      
	
  Mostrava come in rotta si fuggiro	 |Mo|stra|va |co|me in |rot|ta |si |fug|gi|ro               
  li Assiri, poi che fu morto Oloferne,	 |li As|si|ri, |poi |che |fu |mor|to O|lo|fer|ne,           
  e anche le reliquie del martiro.	 |e |an|che |le |re|li|quie |del |mar|ti|ro.                
	
  Vedeva Troia in cenere e in caverne;	 |Ve|de|va |Tro|ia in |ce|ne|re e in |ca|ver|ne;            
  o Ilïón, come te basso e vile	 |o |I|lï|ón, |co|me |te |bas|so e |vi|le                   
  mostrava il segno che lì si discerne!	 |mo|stra|va il |se|gno |che |lì |si |di|scer|ne!           
	
  Qual di pennel fu maestro o di stile	 |Qual |di |pen|nel |fu |ma|e|stro o |di |sti|le            
  che ritraesse l’ombre e ’ tratti ch’ivi	 |che |ri|tra|es|se |l’ om|bre e ’ |trat|ti |ch’ i|vi       
  mirar farieno uno ingegno sottile?	 |mi|rar |fa|rie|no u|no in|ge|gno |sot|ti|le?              
	
  Morti li morti e i vivi parean vivi:	 |Mor|ti |li |mor|ti e i |vi|vi |pa|rean |vi|vi:            
  non vide mei di me chi vide il vero,	 |non |vi|de |mei |di |me |chi |vi|de il |ve|ro,            
  quant’ io calcai, fin che chinato givi.	 |quan|t’ io |cal|cai, |fin |che |chi|na|to |gi|vi.         
	
  Or superbite, e via col viso altero,	 |Or |su|per|bi|te, e |via |col |vi|so al|te|ro,            
  figliuoli d’Eva, e non chinate il volto	 |fi|gliuo|li |d’ E|va, e |non |chi|na|te il |vol|to        
  sì che veggiate il vostro mal sentero!	 |sì |che |veg|gia|te il |vo|stro |mal |sen|te|ro!          
	
  Più era già per noi del monte vòlto	 |Più |e|ra |già |per |noi |del |mon|te |vòl|to             
  e del cammin del sole assai più speso	 |e |del |cam|min |del |so|le as|sai |più |spe|so           
  che non stimava l’animo non sciolto,	 |che |non |sti|ma|va |l’ a|ni|mo |non |sciol|to,           
	
  quando colui che sempre innanzi atteso	 |quan|do |co|lui |che |sem|pre in|nan|zi at|te|so          
  andava, cominciò: «Drizza la testa;	 |an|da|va, |co|min|ciò:« |Driz|za |la |te|sta;             
  non è più tempo di gir sì sospeso.	 |non |è |più |tem|po |di |gir |sì |so|spe|so.              
	
  Vedi colà un angel che s’appresta	 |Ve|di |co|là |un |an|gel |che |s’ ap|pre|sta              
  per venir verso noi; vedi che torna	 |per |ve|nir |ver|so |noi; |ve|di |che |tor|na             
  dal servigio del dì l’ancella sesta.	 |dal |ser|vi|gio |del |dì |l’ an|cel|la |se|sta.           
	
  Di reverenza il viso e li atti addorna,	 |Di |re|ve|ren|za il |vi|so e |li at|ti ad|dor|na,         
  sì che i diletti lo ’nvïarci in suso;	 |sì |che i |di|let|ti |lo ’n|vï|ar|ci in |su|so;           
  pensa che questo dì mai non raggiorna!».	 |pen|sa |che |que|sto |dì |mai |non |rag|gior|na!».        
	
  Io era ben del suo ammonir uso	 |Io |e|ra |ben |del |suo |am|mo|nir |u|so                  
  pur di non perder tempo, sì che ’n quella	 |pur |di |non |per|der |tem|po, |sì |che ’n |quel|la       
  materia non potea parlarmi chiuso.	 |ma|te|ria |non |po|tea |par|lar|mi |chiu|so.              
	
  A noi venìa la creatura bella,	 |A |noi |ve|nìa |la |cre|a|tu|ra |bel|la,                  
  biancovestito e ne la faccia quale	 |bian|co|ve|sti|to e |ne |la |fac|cia |qua|le              
  par tremolando mattutina stella.	 |par |tre|mo|lan|do |mat|tu|ti|na |stel|la.                
	
  Le braccia aperse, e indi aperse l’ale;	 |Le |brac|cia a|per|se, e |in|di a|per|se |l’ a|le;        
  disse: «Venite: qui son presso i gradi,	 |dis|se:« |Ve|ni|te: |qui |son |pres|so i |gra|di,         
  e agevolemente omai si sale.	 |e |a|ge|vo|le|men|te o|mai |si |sa|le.                    
	
  A questo invito vegnon molto radi:	 |A |que|sto in|vi|to |ve|gnon |mol|to |ra|di:              
  o gente umana, per volar sù nata,	 |o |gen|te u|ma|na, |per |vo|lar |sù |na|ta,               
  perché a poco vento così cadi?».	 |per|ché |a |po|co |ven|to |co|sì |ca|di?».                
	
  Menocci ove la roccia era tagliata;	 |Me|noc|ci o|ve |la |roc|cia e|ra |ta|glia|ta;             
  quivi mi batté l’ali per la fronte;	 |qui|vi |mi |bat|té |l’ a|li |per |la |fron|te;            
  poi mi promise sicura l’andata.	 |poi |mi |pro|mi|se |si|cu|ra |l’ an|da|ta.                
	
  Come a man destra, per salire al monte	 |Co|me a |man |de|stra, |per |sa|li|re al |mon|te          
  dove siede la chiesa che soggioga	 |do|ve |sie|de |la |chie|sa |che |sog|gio|ga               
  la ben guidata sopra Rubaconte,	 |la |ben |gui|da|ta |so|pra |Ru|ba|con|te,                 
	
  si rompe del montar l’ardita foga	 |si |rom|pe |del |mon|tar |l’ ar|di|ta |fo|ga              
  per le scalee che si fero ad etade	 |per |le |sca|lee |che |si |fe|ro ad |e|ta|de              
  ch’era sicuro il quaderno e la doga;	 |ch’ e|ra |si|cu|ro il |qua|der|no e |la |do|ga;           
	
  così s’allenta la ripa che cade	 |co|sì |s’ al|len|ta |la |ri|pa |che |ca|de                
  quivi ben ratta da l’altro girone;	 |qui|vi |ben |rat|ta |da |l’ al|tro |gi|ro|ne;             
  ma quinci e quindi l’alta pietra rade.	 |ma |quin|ci e |quin|di |l’ al|ta |pie|tra |ra|de.         
	
  Noi volgendo ivi le nostre persone,	 |Noi |vol|gen|do i|vi |le |no|stre |per|so|ne,             
  ‘Beati pauperes spiritu!’ voci	 |‘be|a|ti |pau|pe|res |spi|ri|tu! ’ |vo|ci                 
  cantaron sì, che nol diria sermone.	 |can|ta|ron |sì, |che |nol |di|ria |ser|mo|ne.             
	
  Ahi quanto son diverse quelle foci	 |Ahi |quan|to |son |di|ver|se |quel|le |fo|ci              
  da l’infernali! ché quivi per canti	 |da |l’ in|fer|na|li! |ché |qui|vi |per |can|ti            
  s’entra, e là giù per lamenti feroci.	 |s’ en|tra, e |là |giù |per |la|men|ti |fe|ro|ci.          
	
  Già montavam su per li scaglion santi,	 |Già |mon|ta|vam |su |per |li |sca|glion |san|ti,          
  ed esser mi parea troppo più lieve	 |ed |es|ser |mi |pa|rea |trop|po |più |lie|ve              
  che per lo pian non mi parea davanti.	 |che |per |lo |pian |non |mi |pa|rea |da|van|ti.           
	
  Ond’ io: «Maestro, dì, qual cosa greve	 |On|d’ io:« |Ma|e|stro, |dì, |qual |co|sa |gre|ve          
  levata s’è da me, che nulla quasi	 |le|va|ta |s’ è |da |me, |che |nul|la |qua|si              
  per me fatica, andando, si riceve?».	 |per |me |fa|ti|ca, an|dan|do, |si |ri|ce|ve?».            
	
  Rispuose: «Quando i P che son rimasi	 |Ri|spuo|se:« |Quan|do i |P |che |son |ri|ma|si            
  ancor nel volto tuo presso che stinti,	 |an|cor |nel |vol|to |tuo |pres|so |che |stin|ti,          
  saranno, com’ è l’un, del tutto rasi,	 |sa|ran|no, |com’ |è |l’ un, |del |tut|to |ra|si,          
	
  fier li tuoi piè dal buon voler sì vinti,	 |fier |li |tuoi |piè |dal |buon |vo|ler |sì |vin|ti,       
  che non pur non fatica sentiranno,	 |che |non |pur |non |fa|ti|ca |sen|ti|ran|no,              
  ma fia diletto loro esser sù pinti».	 |ma |fia |di|let|to |lo|ro es|ser |sù |pin|ti».            
	
  Allor fec’ io come color che vanno	 |Al|lor |fe|c’ io |co|me |co|lor |che |van|no              
  con cosa in capo non da lor saputa,	 |con |co|sa in |ca|po |non |da |lor |sa|pu|ta,             
  se non che ’ cenni altrui sospecciar fanno;	 |se |non |che ’ |cen|ni al|trui |so|spec|ciar |fan|no;     
	
  per che la mano ad accertar s’aiuta,	 |per |che |la |ma|no ad |ac|cer|tar |s’ a|iu|ta,           
  e cerca e truova e quello officio adempie	 |e |cer|ca e |truo|va e |quel|lo of|fi|cio a|dem|pie       
  che non si può fornir per la veduta;	 |che |non |si |può |for|nir |per |la |ve|du|ta;            
	
  e con le dita de la destra scempie	 |e |con |le |di|ta |de |la |de|stra |scem|pie              
  trovai pur sei le lettere che ’ncise	 |tro|vai |pur |sei |le |let|te|re |che ’n|ci|se            
  quel da le chiavi a me sovra le tempie:	 |quel |da |le |chia|vi a |me |so|vra |le |tem|pie:         
	
  a che guardando, il mio duca sorrise.	 |a |che |guar|dan|do, il |mio |du|ca |sor|ri|se.           
	
	
	
	
	
  Noi eravamo al sommo de la scala,	 |Noi |e|ra|va|mo al |som|mo |de |la |sca|la,               
  dove secondamente si risega	 |do|ve |se|con|da|men|te |si |ri|se|ga                     
  lo monte che salendo altrui dismala.	 |lo |mon|te |che |sa|len|do al|trui |di|sma|la.            
	
  Ivi così una cornice lega	 |I|vi |co|sì |u|na |cor|ni|ce |le|ga                       
  dintorno il poggio, come la primaia;	 |din|tor|no il |pog|gio, |co|me |la |pri|ma|ia;            
  se non che l’arco suo più tosto piega.	 |se |non |che |l’ ar|co |suo |più |to|sto |pie|ga.         
	
  Ombra non lì è né segno che si paia:	 |Om|bra |non |lì è |né |se|gno |che |si |pa|ia:            
  parsi la ripa e parsi la via schietta	 |par|si |la |ri|pa e |par|si |la |via |schiet|ta           
  col livido color de la petraia.	 |col |li|vi|do |co|lor |de |la |pe|tra|ia.                 
	
  «Se qui per dimandar gente s’aspetta»,	« |Se |qui |per |di|man|dar |gen|te |s’ a|spet|ta»,         
  ragionava il poeta, «io temo forse	 |ra|gio|na|va il |po|e|ta,« io |te|mo |for|se              
  che troppo avrà d’indugio nostra eletta».	 |che |trop|po av|rà |d’ in|du|gio |no|stra e|let|ta».      
	
  Poi fisamente al sole li occhi porse;	 |Poi |fi|sa|men|te al |so|le |li oc|chi |por|se;           
  fece del destro lato a muover centro,	 |fe|ce |del |de|stro |la|to a |muo|ver |cen|tro,           
  e la sinistra parte di sé torse.	 |e |la |si|ni|stra |par|te |di |sé |tor|se.                
	
  «O dolce lume a cui fidanza i’ entro	« |O |dol|ce |lu|me a |cui |fi|dan|za i’ |en|tro            
  per lo novo cammin, tu ne conduci»,	 |per |lo |no|vo |cam|min, |tu |ne |con|du|ci»,             
  dicea, «come condur si vuol quinc’ entro.	 |di|cea,« |co|me |con|dur |si |vuol |quin|c’ en|tro.       
	
  Tu scaldi il mondo, tu sovr’ esso luci;	 |Tu |scal|di il |mon|do, |tu |sov|r’ es|so |lu|ci;         
  s’altra ragione in contrario non ponta,	 |s’ al|tra |ra|gio|ne in |con|tra|rio |non |pon|ta,        
  esser dien sempre li tuoi raggi duci».	 |es|ser |dien |sem|pre |li |tuoi |rag|gi |du|ci».          
	
  Quanto di qua per un migliaio si conta,	 |Quan|to |di |qua |per |un |mi|gliaio |si |con|ta,         
  tanto di là eravam noi già iti,	 |tan|to |di |là |e|ra|vam |noi |già |i|ti,                 
  con poco tempo, per la voglia pronta;	 |con |po|co |tem|po, |per |la |vo|glia |pron|ta;           
	
  e verso noi volar furon sentiti,	 |e |ver|so |noi |vo|lar |fu|ron |sen|ti|ti,                
  non però visti, spiriti parlando	 |non |pe|rò |vi|sti, |spi|ri|ti |par|lan|do                
  a la mensa d’amor cortesi inviti.	 |a |la |men|sa |d’ a|mor |cor|te|si in|vi|ti.              
	
  La prima voce che passò volando	 |La |pri|ma |vo|ce |che |pas|sò |vo|lan|do                 
  “Vinum non habent“ altamente disse,	“ |Vi|num |non |ha|bent“ |al|ta|men|te |dis|se,             
  e dietro a noi l’andò reïterando.	 |e |die|tro a |noi |l’ an|dò |re|ï|te|ran|do.              
	
  E prima che del tutto non si udisse	 |E |pri|ma |che |del |tut|to |non |si u|dis|se             
  per allungarsi, un’altra “I’ sono Oreste”	 |per |al|lun|gar|si, u|n’ al|tra“ I’ |so|no O|re|ste”      
  passò gridando, e anco non s’affisse.	 |pas|sò |gri|dan|do, e |an|co |non |s’ af|fis|se.          
	
  «Oh!», diss’ io, «padre, che voci son queste?».	« |Oh!», |dis|s’ io,« |pa|dre, |che |vo|ci |son |que|ste?». 
  E com’ io domandai, ecco la terza	 |E |com’ |io |do|man|dai, |ec|co |la |ter|za               
  dicendo: “Amate da cui male aveste”.	 |di|cen|do:“ A|ma|te |da |cui |ma|le a|ve|ste”.            
	
  E ’l buon maestro: «Questo cinghio sferza	 |E ’l |buon |ma|e|stro:« |Que|sto |cin|ghio |sfer|za       
  la colpa de la invidia, e però sono	 |la |col|pa |de |la in|vi|dia, e |pe|rò |so|no             
  tratte d’amor le corde de la ferza.	 |trat|te |d’ a|mor |le |cor|de |de |la |fer|za.            
	
  Lo fren vuol esser del contrario suono;	 |Lo |fren |vuol |es|ser |del |con|tra|rio |suo|no;         
  credo che l’udirai, per mio avviso,	 |cre|do |che |l’ u|di|rai, |per |mio |av|vi|so,            
  prima che giunghi al passo del perdono.	 |pri|ma |che |giun|ghi al |pas|so |del |per|do|no.         
	
  Ma ficca li occhi per l’aere ben fiso,	 |Ma |fic|ca |li oc|chi |per |l’ ae|re |ben |fi|so,         
  e vedrai gente innanzi a noi sedersi,	 |e |ve|drai |gen|te in|nan|zi a |noi |se|der|si,           
  e ciascun è lungo la grotta assiso».	 |e |cia|scun |è |lun|go |la |grot|ta as|si|so».            
	
  Allora più che prima li occhi apersi;	 |Al|lo|ra |più |che |pri|ma |li oc|chi a|per|si;           
  guarda’mi innanzi, e vidi ombre con manti	 |guar|da’ |mi in|nan|zi, e |vi|di om|bre |con |man|ti      
  al color de la pietra non diversi.	 |al |co|lor |de |la |pie|tra |non |di|ver|si.              
	
  E poi che fummo un poco più avanti,	 |E |poi |che |fum|mo un |po|co |più |a|van|ti,             
  udia gridar: “Maria, òra per noi”:	 |u|dia |gri|dar:“ |Ma|ria, |ò|ra |per |noi”:               
  gridar “Michele” e “Pietro” e “Tutti santi”.	 |gri|dar“ |Mi|che|le” e“ |Pie|tro” e“ |Tut|ti |san|ti”.    
	
  Non credo che per terra vada ancoi	 |Non |cre|do |che |per |ter|ra |va|da an|coi               
  omo sì duro, che non fosse punto	 |o|mo |sì |du|ro, |che |non |fos|se |pun|to                
  per compassion di quel ch’i’ vidi poi;	 |per |com|pas|sion |di |quel |ch’ i’ |vi|di |poi;          
	
  ché, quando fui sì presso di lor giunto,	 |ché, |quan|do |fui |sì |pres|so |di |lor |giun|to,        
  che li atti loro a me venivan certi,	 |che |li at|ti |lo|ro a |me |ve|ni|van |cer|ti,            
  per li occhi fui di grave dolor munto.	 |per |li oc|chi |fui |di |gra|ve |do|lor |mun|to.          
	
  Di vil ciliccio mi parean coperti,	 |Di |vil |ci|lic|cio |mi |pa|rean |co|per|ti,              
  e l’un sofferia l’altro con la spalla,	 |e |l’ un |sof|fe|ria |l’ al|tro |con |la |spal|la,        
  e tutti da la ripa eran sofferti.	 |e |tut|ti |da |la |ri|pa e|ran |sof|fer|ti.               
	
  Così li ciechi a cui la roba falla,	 |Co|sì |li |cie|chi a |cui |la |ro|ba |fal|la,             
  stanno a’ perdoni a chieder lor bisogna,	 |stan|no a’ |per|do|ni a |chie|der |lor |bi|so|gna,        
  e l’uno il capo sopra l’altro avvalla,	 |e |l’ u|no il |ca|po |so|pra |l’ al|tro av|val|la,        
	
  perché ’n altrui pietà tosto si pogna,	 |per|ché ’n |al|trui |pie|tà |to|sto |si |po|gna,          
  non pur per lo sonar de le parole,	 |non |pur |per |lo |so|nar |de |le |pa|ro|le,              
  ma per la vista che non meno agogna.	 |ma |per |la |vi|sta |che |non |me|no a|go|gna.            
	
  E come a li orbi non approda il sole,	 |E |co|me a |li or|bi |non |ap|pro|da il |so|le,           
  così a l’ombre quivi, ond’ io parlo ora,	 |co|sì |a |l’ om|bre |qui|vi, on|d’ io |par|lo o|ra,       
  luce del ciel di sé largir non vole;	 |lu|ce |del |ciel |di |sé |lar|gir |non |vo|le;            
	
  ché a tutti un fil di ferro i cigli fóra	 |ché a |tut|ti un |fil |di |fer|ro i |ci|gli |fó|ra        
  e cusce sì, come a sparvier selvaggio	 |e |cu|sce |sì, |co|me a |spar|vier |sel|vag|gio           
  si fa però che queto non dimora.	 |si |fa |pe|rò |che |que|to |non |di|mo|ra.                
	
  A me pareva, andando, fare oltraggio,	 |A |me |pa|re|va, an|dan|do, |fa|re ol|trag|gio,           
  veggendo altrui, non essendo veduto:	 |veg|gen|do al|trui, |non |es|sen|do |ve|du|to:            
  per ch’io mi volsi al mio consiglio saggio.	 |per |ch’ io |mi |vol|si al |mio |con|si|glio |sag|gio.    
	
  Ben sapev’ ei che volea dir lo muto;	 |Ben |sa|pe|v’ ei |che |vo|lea |dir |lo |mu|to;            
  e però non attese mia dimanda,	 |e |pe|rò |non |at|te|se |mia |di|man|da,                  
  ma disse: «Parla, e sie breve e arguto».	 |ma |dis|se:« |Par|la, e |sie |bre|ve e |ar|gu|to».        
	
  Virgilio mi venìa da quella banda	 |Vir|gi|lio |mi |ve|nìa |da |quel|la |ban|da               
  de la cornice onde cader si puote,	 |de |la |cor|ni|ce on|de |ca|der |si |puo|te,              
